Bahnhof               | id 
München Riedenburger Straße | de:09162:646
München Riederstraße | de:09162:1832
München Riem | de:09162:800
München Riesenburgstraße | de:09162:1722
München Riesstraße | de:09162:314
München Riesstraße Süd | de:09162:369
München Ringelnatzweg | de:09162:1304
München Robinienstraße | de:09162:353
München Röblingweg | de:09162:402
München Rockefellerstraße | de:09162:446
München Roecklplatz | de:09162:129
München Rofanstraße | de:09162:943
München Romanplatz | de:09162:215
München Rosenheimer Platz | de:09162:4
München Rose-Pichler-Weg | de:09162:447
München Rotkreuzplatz | de:09162:190
München Rubensstraße | de:09162:1802
München Rudolf-Zorn-Straße | de:09162:1006
München Rueßstraße | de:09162:1945
München Rümannstraße | de:09162:419
München Rümelinstraße | de:09162:554
München Rupert-Mayer-Straße | de:09162:1154
München Ruth-Schaumann-Straße | de:09162:657
München Saalburgstraße | de:09162:1562
München Säbener Straße | de:09162:1174
München Sadelerstraße | de:09162:206
München Salzmannstraße | de:09162:968
München Sandstraße | de:09162:13
München Sankt Michael | de:09162:907
München Sankt Pius | de:09162:898
München Sapporobogen | de:09162:291
München Sarasatestraße | de:09162:1811
München Säulingstraße | de:09162:1212
München Scapinellistraße | de:09162:1662
München Schäftlarnstraße | de:09162:1148
München Schatzbogen | de:09162:969
München Schäufeleinstraße | de:09162:1203
München Scheidplatz | de:09162:400
München Scheidplatz Süd | de:09162:398
München Schellingstraße | de:09162:49
München Schichtlstraße | de:09162:702
München Schilcherweg | de:09162:1126
München Schittgablerstraße | de:09162:338
München Schlörstraße | de:09162:103
München Schloss Blutenburg | de:09162:1812
München Schlösselgarten | de:09162:633
München Schloss Nymphenburg | de:09162:214
München Schlüsselbergstraße | de:09162:902
München Schmaedelstraße | de:09162:1844
München Schmuckerweg | de:09162:908
München Schneemannstraße | de:09162:1322
München Schopenhauerstraße | de:09162:335
München Schragenhofstraße | de:09162:234
München Schrannenhalle | de:09162:165
München Schrenkstraße | de:09162:66
München Schumacherring | de:09162:1034
München Schwabinger Tor | de:09162:459
München Schwabing Nord | de:09162:503
München Schwanseestraße | de:09162:1109
München Schwanthalerhöhe | de:09162:250
München Schwarzhölzlstraße | de:09162:1979
München Schwarzwaldstraße | de:09162:613
München Schweigerstraße | de:09162:116
München Schwester-Eubulina-Platz | de:09162:138
München Seeholzenweg | de:09162:1632
München Seidlstraße | de:09162:99
München Selma-Lagerlöf-Straße | de:09162:819
München Sendlinger Kirche | de:09162:1103
München Sendlinger Tor | de:09162:50
München Senftenauerstraße | de:09162:1552
München Senserstraße | de:09162:1128
München Servetstraße | de:09162:1829
München Siedlung am Haidelweg | de:09162:1630
München Siedlung am Hart | de:09162:413
München Siedlung Ludwigsfeld | de:09162:1969
München Siegenburger Straße | de:09162:1224
München Siegfried-Mollier-Straße | de:09162:1048
München Siegmannstraße | de:09162:1628
München Siemensallee | de:09162:1339
München Siemenswerke | de:09162:1310
München Siglstraße | de:09162:1216
München Sigmund-Riefler-Bogen | de:09162:979
München Silberdistelstraße | de:09162:1636
München Silberhorn-/Ichostraße | de:09162:1187
München Silberhornstraße | de:09162:1170
München Simplonstraße | de:09162:946
München Sipplinger Straße | de:09162:1706
München Situlistraße | de:09162:541
München Skagerrakstraße | de:09162:230
München Solln Bf. Wendeschleife | de:09162:1329
München Solln | de:09162:1320
München Sollner Straße | de:09162:1325
München Sondermeierstraße | de:09162:629
München Sonnentaustraße | de:09162:384
München Soyerhofstraße | de:09162:1184
München Sperberstraße | de:09162:938
München Spertentalstraße | de:09162:949
München Spiegelbergstraße | de:09162:1850
München Spielmannsauer Straße | de:09162:1423
München Spindlerplatz | de:09162:1342
München Spiridon-Louis-Ring | de:09162:9015
München Spixstraße | de:09162:1146
München Stäblistraße | de:09162:1354
München Stadelheimer Straße | de:09162:1177
München Stadtwerke München | de:09162:285
München Staffelseestraße | de:09162:1405
München Stahlgruberring | de:09162:971
München Ständlerstraße | de:09162:1023
München Stanigplatz | de:09162:349
München Staudingerstraße | de:09162:1042
München Staufener Straße | de:09162:1743
München St.-Augustinus-Straße | de:09162:912
München St.-Cajetan-Straße | de:09162:161
München Stegener Weg | de:09162:1213
München Stegmühlstraße | de:09162:603
München Steinerstraße | de:09162:1152
München Steirerstraße | de:09162:1817
München St. Emmeram | de:09162:600
München Stephansplatz | de:09162:141
München Sternwartstraße | de:09162:75
München Stettnerstraße | de:09162:1183
München Steubenplatz | de:09162:216
München Stiftsbogen | de:09162:1526
München Stiglmaierplatz | de:09162:170
München St.-Jakobs-Platz | de:09162:131
München St.-Johann-Straße | de:09162:1823
München St.-Martins-Platz | de:09162:1106
München St.-Martin-Straße | de:09162:1100
München St.-Martin-Straße Ost | de:09162:1025
München Storchenweg | de:09162:1960
München Stösserstraße | de:09162:351
München St.-Quirin-Platz | de:09162:1200
München Stridbeckstraße | de:09162:1359
München Stroblstraße | de:09162:1646
München Stücklenstraße | de:09162:1771
München Studentenstadt | de:09162:540
München St.-Veit-Straße | de:09162:906
München Sudermannallee | de:09162:961
München Sudetendeutsche Straße | de:09162:414
München Südpark | de:09162:1466
München Südtiroler Straße | de:09162:1118
München Sumpfmeisenweg | de:09162:1744
München Süskindstraße | de:09162:643
München Sylvensteinstraße | de:09162:1431
München Taimerhofstraße | de:09162:637
München Tal | de:09162:93
München Tannenweg | de:09162:1903
München Taubenstraße | de:09162:117
München Technische Universität | de:09162:95
München Tegernseer Landstraße | de:09162:1115
München Terofalstraße | de:09162:1542
München Tessiner Straße | de:09162:1452
München Tettnanger Straße | de:09162:1749
München Thalkirchen (Tierpark) | de:09162:1440
München Theodolindenplatz | de:09162:1122
München Theodolindenstraße | de:09162:1171
München Therese-Giehse-Allee | de:09162:1020
München Theresienhöhe | de:09162:251
München Theresienstraße | de:09162:120
München Theresienwiese | de:09162:240
München Thiemestraße | de:09162:136
München Thomas-Dehler-Straße | de:09162:1015
München Thomas-Hauser-Straße | de:09162:942
München Thomasiusplatz | de:09162:1026
München Thuillestraße | de:09162:1769
München Tierheim | de:09162:810
München Tierpark (Alemannenstraße) | de:09162:1165
München Tiroler Platz | de:09162:1119
München Tischlerstraße | de:09162:1436
München Tivolistraße | de:09162:78
München Togostraße | de:09162:937
München Tölzer Straße | de:09162:1158
München Toni-Merkens-Weg | de:09162:8888
München Trabrennbahn | de:09162:703
München Trappentreustraße | de:09162:65
München Traunsteiner Straße | de:09162:1111
München Trenkleweg | de:09162:404
München Tribulaunstraße | de:09162:963
München Truchthari-Anger | de:09162:802
München Trudering | de:09162:920
München Truderinger Straße, Brücke | de:09162:923
München Truderinger Straße | de:09162:927
München Tubeufstraße | de:09162:1948
München Tumblingerstraße | de:09162:83
München Türkenstraße | de:09162:125
München Turnerstraße | de:09162:935
München Überlinger Weg | de:09162:1737
München Ubostraße | de:09162:1711
München Umschlagbahnhof | de:09162:808
München Ungsteiner Straße | de:09162:1044
München Universität | de:09162:70
München Untere Länge | de:09162:449
München Untermenzing | de:09162:1930
München Untermenzinger Straße | de:09162:1934
München Untersbergstraße | de:09162:1160
München Ursberger Straße | de:09162:941
München Valeppstraße | de:09162:1046
München Varnhagenstraße | de:09162:1682
München Veldener Straße | de:09162:1215
München Veldensteinstraße | de:09162:1716
München Vesaliusstraße | de:09162:1822
München Viktualienmarkt | de:09162:112
München Vinzenz-Schüpfer-Straße | de:09162:1444
München Vogelloh | de:09162:1956
München Vogelweideplatz | de:09162:612
München Vogesenstraße | de:09162:952
München Volkartstraße | de:09162:205
München Volkartstraße Ost | de:09162:163
München Vollmannstraße | de:09162:610
München Volmstraße | de:09162:1683
München Von-der-Tann-Straße | de:09162:124
München Von-Erckert-Straße | de:09162:932
München Von-Kahr-Straße | de:09162:1814
München Von-Reuter-Straße | de:09162:1921
München Wahnfriedallee | de:09162:623
München Waldfriedhof | de:09162:1311
München Waldfriedhof Haupteingang | de:09162:1462
München Waldfriedhof Solln | de:09162:1362
München Waldfriedhof (Wendeschleife) | de:09162:1312
München Waldheimplatz | de:09162:966
München Waldhornstraße | de:09162:1932
München Waldhüterstraße | de:09162:1574
München Waldperlach | de:09162:967
München Waldperlach (Süd) | de:09162:991
München Wallnerstraße | de:09162:546
München Waltherstraße | de:09162:143
München Warthestraße | de:09162:609
München Wasserburger Landstraße | de:09162:993
München Wastl-Witt-Straße | de:09162:1544
München Weddigenstraße | de:09162:1033
München Wehnerstraße | de:09162:1668
München Wehrlestraße | de:09162:134
München Weidener Straße | de:09162:998
München Weinbergerstraße | de:09162:1627
München Weitlstraße | de:09162:405
München Weltistraße | de:09162:1332
München Werdenfelsstraße | de:09162:1309
München Werinherstraße | de:09162:1107
München Werner-Egk-Bogen | de:09162:440
München Wertheimer Straße | de:09162:1708
München Westbad | de:09162:1612
München Westendstraße | de:09162:260
München Westerlandanger | de:09162:727
München Westfriedhof | de:09162:200
München Westkreuz | de:09162:1720
München Westpark | de:09162:1340
München Wettersteinplatz | de:09162:1190
München Weyprechtstraße | de:09162:408
München Whistlerweg | de:09162:1363
München Wiener Platz | de:09162:72
München Wiesentfelser Straße | de:09162:1718
München Wildanger | de:09162:1545
München Wilhelm-Busch-Straße | de:09162:1349
München Wilhelm-Dieß-Weg | de:09162:634
München Wilhelm-Hale-Straße | de:09162:983
München Wilhelm-Hertz-Straße | de:09162:432
München Wilhelm-Hoegner-Straße | de:09162:1014
München Wilhelm-Kuhnert-Straße | de:09162:1166
München Willibaldplatz | de:09162:1606
München Willibaldstraße | de:09162:1638
München Willi-Wien-Straße | de:09162:1820
München Winfriedstraße | de:09162:238
München Winterstraße | de:09162:1169
München Winthirplatz | de:09162:207
München Wintrichring | de:09162:303
München Winzererstraße | de:09162:44
München Woferlstraße | de:09162:1032
München Wöhlerstraße | de:09162:1808
München Wolframstraße | de:09162:1029
München Wolfratshauser Straße | de:09162:1161
München Wolkerweg | de:09162:1527
München Wörthstraße | de:09162:88
München Zamdorfer Straße | de:09162:640
München Zamdorf Siedlung | de:09162:642
München Zamilapark | de:09162:648
München Zauberwaldstraße | de:09162:950
München Zaubzerstraße | de:09162:663
München Zaunerstraße | de:09162:1931
München Zaunweg | de:09162:457
München Zenettistraße | de:09162:144
München Zentralländstraße | de:09162:1141
München Ziegeleistraße | de:09162:1746
München Zielstattstraße | de:09162:1323
München Zinckgrafstraße | de:09162:1572
München ZOB | de:09162:145
München Zöllerstraße | de:09162:1432
München Zoppoter Straße | de:09162:607
München Züricher Straße | de:09162:1408
Münsing Abzw. Ammerland | de:09173:4814
Münsing Am Kirchberg | de:09173:4812
Münsing Gewerbegebiet | de:09173:4813
Münsing Gh. Neuwirt | de:09173:4810
Murr (Moosburg) Murr, Abzw. | de:09178:3216
Nandlstadt Baywa | de:09178:2962
Nandlstadt Hausmehringer Straße | de:09178:3041
Nandlstadt Mainburger Straße 45 | de:09178:2964
Nandlstadt Marktstraße | de:09178:2958
Nandlstadt Moosburger Straße | de:09178:3036
Nandlstadt Sportplatz | de:09178:2963
Nandlstadt Volksschule | de:09178:2956
Nantesbuch (b Penzberg) Nantesbuch | de:09190:90126
Nassenhausen Nassenhausen | de:09179:6414
Nebel (Germering) Nebel | de:09179:6461
Nederndorf Nederndorf | de:09187:41809
Nettelkofen Nettelkofen | de:09175:4003
Netterndorf Netterndorf | de:09175:4236
Neuberg (Obb.) Neuberg (Obb.) | de:09183:80907
Neubiberg Am Hachinger Bach | de:09184:2277
Neubiberg Anzengruberstraße | de:09184:2251
Neubiberg Barbarossastraße | de:09184:2253
Neubiberg Brunhildenstraße | de:09184:2290
Neubiberg Campeon | de:09184:2299
Neubiberg Campeon West | de:09184:2297
Neubiberg Gymnasium | de:09184:2278
Neubiberg Hauptstraße | de:09184:2249
Neubiberg Kaiserstraße | de:09184:2246
Neubiberg Lena-Christ-Straße | de:09184:2254
Neubiberg Lilienthalstraße | de:09184:2296
Neubiberg Marktplatz Unterbiberg | de:09184:2292
Neubiberg Neubiberg | de:09184:2200
Neubiberg Rathaus | de:09184:2301
Neubiberg Schulzstraße | de:09184:2248
Neubiberg Universität Bw-Ost | de:09184:2298
Neubiberg Universitätsstraße | de:09184:2294
Neubiberg Walkürenstraße | de:09184:2275
Neubiberg Werner-Heisenberg-Weg | de:09184:2302
Neubiberg Wotanstraße | de:09184:2252
Neuching Harlachen | de:09177:3471
Neudichau Neudichau | de:09175:4110
Neu-Esting Jeisstraße | de:09179:6244
Neu-Esting Weinstraße | de:09179:6242
Neufahrn (b Freising) Amselweg | de:09178:2736
Neufahrn (b Freising) Bahnhofstraße | de:09178:2740
Neufahrn (b Freising) Christl-Cranz-Straße | de:09178:2734
Neufahrn (b Freising) Dietersheimer Straße | de:09178:2738
